# diffReps version: 1.55.4
## Parameter Settings ##
# Treatment files: output/filtered/DKO_CTCF_rep1.04_rm.bam.bed	output/filtered/DKO_CTCF_rep2.04_rm.bam.bed
# Control files: output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed
# Treatment background: None Specified
# Control background: None Specified
# Output file: output/diffreps/report_win200_p0.0001.txt
# Statistical Test: Negative Binomial
# Use robust estimation: yes
# Number of deviation cutoff: 2
# Alpha in right-trimmed mean: 0.05
# P-value cutoff: 0.0001
# Window size: 200
# Step size: 20
# Gap size: 0
# Fragment size: 115
# Number of processors used: 20
# Full command used: /cm/shared/apps/perl5/bin/diffReps.pl --control output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed --treatment output/filtered/DKO_CTCF_rep1.04_rm.bam.bed output/filtered/DKO_CTCF_rep2.04_rm.bam.bed --report output/diffreps/report_win200_p0.0001.txt --gname hg19 --meth nb --frag 115 --nproc 20 --window 200 --pval 0.0001 --noanno --nohs
# Split BED files done in 51 seconds.
# Estimate mean and deviation for read counts done in 232 seconds
## Important values estimated from data ##
# Read count statistics based on bin size: 200
# Treatment count mean: 0.43	0.34
# Control count mean: 0.55	0.61	0.39
# Treatment count deviation: 0.64	0.51
# Control count deviation: 0.82	0.90	0.57
# Treatment normalization constant: 0.85	0.73
# Control normalization constant: 1.10	1.70	0.92
## FDR control information ##
# Genome coverage for windows that passed cutoff: 179675820
# N used in BH adjustment: 898379
# Detecting differential sites done in 368 seconds
Chrom	Start	End	Length	Treatment.cnt	Control.cnt	Treatment.avg	Control.avg	Treatment.enr	Control.enr	Event	log2FC	pval	padj	winSta	winEnd	winFC	winP	winQ
chr1	6287321	6287620	300	21.14;16.52	2.73;5.28;7.63	18.83	5.21	NA	NA	Up	1.85	2.71503360692861e-06	0.000430746722677433	6287361	6287560	1.76	1.5576795909301e-05	0.00159800158900048
chr1	6309221	6309440	220	10.57;19.27	2.73;2.35;7.63	14.92	4.24	NA	NA	Up	1.82	6.273808403806e-05	0.00541895752331779	6309221	6309420	1.76	6.24345406138805e-05	0.00491585277494806
chr1	6328441	6328860	420	22.32;20.65	0.91;1.17;3.27	21.48	1.78	NA	NA	Up	3.59	4.13827142380775e-09	5.31346665978693e-06	6328461	6328660	3.64	7.45995483792812e-09	3.02457053675153e-06
chr1	6340841	6341300	460	68.12;56.44	23.67;17.61;16.35	62.28	19.21	NA	NA	Up	1.70	3.2134307172764e-08	1.25027227126724e-05	6341021	6341220	1.90	7.65435823066906e-09	3.03598882689194e-06
chr1	6507321	6507580	260	9.40;20.65	2.73;0.59;6.54	15.02	3.29	NA	NA	Up	2.19	2.29387162757655e-06	0.000375230535125746	6507321	6507520	2.36	4.65172363030496e-07	8.07538323337149e-05
chr1	6514881	6515660	780	43.46;52.31	1.82;0.00;4.36	47.88	2.06	NA	NA	Up	4.54	6.01783994260796e-08	1.92738004627458e-05	6515301	6515500	inf	3.03578872836248e-09	2.83803612550697e-06
chr1	6531041	6531320	280	12.92;17.90	2.73;2.35;4.36	15.41	3.15	NA	NA	Up	2.29	1.19100130705348e-06	0.000216155669339272	6531081	6531280	2.50	1.39818966921944e-06	0.000209720487481304
chr1	6700261	6700500	240	9.40;11.01	1.82;1.17;3.27	10.20	2.09	NA	NA	Up	2.29	1.85995645846529e-05	0.00209061596900599	6700261	6700460	2.74	4.85277896560818e-06	0.000606480514490076
chr1	6761841	6762160	320	150.34;152.80	59.17;67.49;110.09	151.57	78.91	NA	NA	Up	0.94	6.81069734153295e-05	0.00571978737691864	6761961	6762160	1.30	1.48954285518864e-05	0.00154416572894244
chr1	7023281	7023700	420	30.54;17.90	2.73;3.52;8.72	24.22	4.99	NA	NA	Up	2.28	9.2528512514411e-08	2.59605473279775e-05	7023401	7023600	2.40	7.79830080277754e-08	1.71291679141772e-05
chr1	7252541	7252780	240	5.87;6.88	1.82;0.00;1.09	6.38	0.97	NA	NA	Up	2.72	8.44742109137178e-05	0.00660323632746257	7252541	7252740	2.72	8.44742109137178e-05	0.00617401522221992
chr1	7321581	7321900	320	7.05;11.01	0.91;0.00;1.09	9.03	0.67	NA	NA	Up	3.76	6.47639202994994e-07	0.00012739773583259	7321701	7321900	3.38	1.0371206583172e-05	0.00113456017782332
chr1	7344841	7345220	380	10.57;13.77	2.73;1.76;3.27	12.17	2.59	NA	NA	Up	2.23	1.77677240467526e-05	0.00203101101803759	7344961	7345160	3.96	3.97888757076508e-08	9.78955627603109e-06
chr1	7347081	7347500	420	27.01;20.65	1.82;2.93;9.81	23.83	4.85	NA	NA	Up	2.30	1.07472285408751e-07	2.88039511614643e-05	7347201	7347400	2.50	1.65838295917035e-08	4.97946665934659e-06
chr1	7470721	7471080	360	15.27;15.14	6.37;1.76;0.00	15.21	2.71	NA	NA	Up	2.49	1.20901386857505e-05	0.00150294609446827	7470741	7470940	2.60	3.34533282828606e-06	0.000449932025093236
chr1	7520881	7521260	380	18.79;20.65	5.46;3.52;4.36	19.72	4.45	NA	NA	Up	2.15	2.28499678621802e-07	5.27168240319918e-05	7520941	7521140	2.50	3.05289604364788e-08	7.87441198620825e-06
chr1	7553841	7554160	320	9.40;6.88	0.00;0.59;3.27	8.14	1.29	NA	NA	Up	2.66	7.09238972011745e-05	0.00586896582775787	7553861	7554060	inf	1.35333964417832e-06	0.00020428593053306
chr1	7593241	7593460	220	7.05;17.90	2.73;3.52;2.18	12.47	2.81	NA	NA	Up	2.15	4.30609909500132e-05	0.00417179876940385	7593241	7593440	2.35	3.19609072073331e-05	0.00293589037382584
chr1	7650641	7650880	240	3.52;12.39	2.73;0.00;1.09	7.96	1.27	NA	NA	Up	2.64	3.04467848778993e-05	0.00314906195623098	7650661	7650860	3.04	1.67665333504095e-05	0.00168864366197393
chr1	7692161	7692540	380	11.75;9.64	0.00;0.59;0.00	10.69	0.20	NA	NA	Up	5.77	1.81076379391356e-08	8.40721874443453e-06	7692301	7692500	5.48	5.73615077481126e-07	9.63402018493954e-05
chr1	7704181	7704380	200	14.09;15.14	3.64;4.11;5.45	14.62	4.40	NA	NA	Up	1.73	7.44066787860356e-05	0.00611204652559262	7704181	7704380	1.73	7.44066787860356e-05	0.00564692258349236
chr1	7707561	7707760	200	1.17;1.38	10.01;11.74;9.81	1.28	10.52	NA	NA	Down	-3.04	8.28415715619805e-05	0.00660323632746257	7707561	7707760	-3.04	8.28415715619805e-05	0.00617401522221992
chr1	7712601	7713000	400	12.92;27.53	1.82;2.35;6.54	20.23	3.57	NA	NA	Up	2.50	1.1020524194809e-07	2.93786572866714e-05	7712701	7712900	2.43	1.50591382584431e-07	3.03404655067994e-05
chr1	8402361	8402820	460	19.97;16.52	2.73;1.17;1.09	18.24	1.66	NA	NA	Up	3.45	5.04766462476689e-09	5.31346665978693e-06	8402481	8402680	4.12	1.14338570279496e-08	3.77604333084531e-06
chr1	8419241	8419680	440	22.32;17.90	4.55;1.76;2.18	20.11	2.83	NA	NA	Up	2.83	5.56937351968825e-09	5.31346665978693e-06	8419401	8419600	2.66	1.65028346364765e-07	3.2925443066485e-05
chr1	8439501	8439980	480	39.93;35.79	10.01;3.52;3.27	37.86	5.60	NA	NA	Up	2.76	2.28760340428429e-09	5.31346665978693e-06	8439641	8439840	3.31	2.81563607881335e-09	2.83803612550697e-06
chr1	8469321	8469580	260	16.44;9.64	1.82;2.93;3.27	13.04	2.67	NA	NA	Up	2.29	1.96395094063071e-05	0.00219667863806384	8469341	8469540	2.65	6.76201291831701e-06	0.000802702220341533
chr1	8499601	8499880	280	18.79;15.14	5.46;3.52;6.54	16.97	5.17	NA	NA	Up	1.71	1.55889978533571e-05	0.00183432723010283	8499661	8499860	1.98	4.43530520752192e-06	0.000574677018229831
chr1	8520301	8520540	240	7.05;5.51	0.00;1.17;2.18	6.28	1.12	NA	NA	Up	2.49	0.000972709349499214	0.0699096500691478	8520301	8520500	2.77	8.44715724600395e-05	0.00617401522221992
chr1	8939421	8939620	200	8.22;13.77	1.82;1.17;5.45	10.99	2.81	NA	NA	Up	1.97	6.77252094186965e-05	0.00569157211528149	8939421	8939620	1.97	6.77252094186965e-05	0.00519536383847316
chr1	9098161	9098540	380	8.22;15.14	2.73;1.17;2.18	11.68	2.03	NA	NA	Up	2.53	9.53852307026129e-06	0.00124480081599917	9098261	9098460	3.67	1.07596303283579e-07	2.26587574654474e-05
chr1	9258661	9259100	440	18.79;20.65	0.91;0.00;0.00	19.72	0.30	NA	NA	Up	6.02	5.84522031580396e-09	5.31500322074053e-06	9258781	9258980	inf	3.87189540771471e-09	2.83803612550697e-06
chr1	9293281	9293660	380	16.44;15.14	1.82;1.76;1.09	15.79	1.56	NA	NA	Up	3.34	9.95632258649931e-09	5.99624056507806e-06	9293381	9293580	3.41	1.2655678788294e-08	4.0809748938079e-06
chr1	9295081	9295380	300	12.92;6.88	0.91;0.00;3.27	9.90	1.39	NA	NA	Up	2.83	1.10622216220503e-06	0.000202239877871306	9295161	9295360	4.64	4.01201767403424e-06	0.000528404818645877
chr1	9333361	9333840	480	27.01;23.40	6.37;7.63;5.45	25.21	6.48	NA	NA	Up	1.96	2.15739372869694e-07	5.02431110485791e-05	9333401	9333600	1.99	4.4266056145915e-06	0.000574677018229831
chr1	9383001	9383420	420	17.62;19.27	2.73;0.00;0.00	18.44	0.91	NA	NA	Up	4.34	7.39274372211223e-09	5.44400884631928e-06	9383041	9383240	4.46	7.59158753939171e-09	3.0271295259881e-06
chr1	9412861	9413180	320	17.62;13.77	3.64;4.69;2.18	15.69	3.51	NA	NA	Up	2.16	4.40822182264666e-06	0.00065664962905115	9412861	9413060	2.62	5.44507831658291e-07	9.22796455946696e-05
chr1	9461561	9461840	280	5.87;8.26	1.82;0.59;0.00	7.07	0.80	NA	NA	Up	3.14	0.000143611402738501	0.0106411236238698	9461641	9461840	3.70	8.33023708260145e-05	0.00617401522221992
chr1	9648521	9648720	200	63.42;61.95	34.59;27.00;39.24	62.69	33.61	NA	NA	Up	0.90	1.99254578290751e-05	0.00222285022712364	9648521	9648720	0.90	1.99254578290751e-05	0.00195357556248245
chr1	9653881	9654340	460	36.41;37.17	0.91;0.59;3.27	36.79	1.59	NA	NA	Up	4.53	2.7735499395053e-09	5.31346665978693e-06	9653961	9654160	4.93	2.38997061565256e-09	2.83803612550697e-06
chr1	9664221	9664560	340	10.57;6.88	0.00;0.59;2.18	8.73	0.92	NA	NA	Up	3.24	9.94052566295928e-06	0.00128902417791046	9664301	9664500	3.03	2.62757302653204e-05	0.00247472582446017
chr1	9777341	9777620	280	9.40;11.01	1.82;0.00;2.18	10.20	1.33	NA	NA	Up	2.94	4.87300547965577e-07	9.96087779250891e-05	9777341	9777540	3.03	6.41318186466252e-06	0.000767479407272366
chr1	9780461	9780720	260	19.97;23.40	9.10;4.69;8.72	21.68	7.51	NA	NA	Up	1.53	6.27010726387658e-06	0.000871566253073523	9780481	9780680	1.52	2.88536545524721e-05	0.00268616759825858
chr1	9946261	9946600	340	10.57;11.01	0.91;1.17;3.27	10.79	1.78	NA	NA	Up	2.60	2.63767265314797e-06	0.000423465645756777	9946321	9946520	3.55	4.23303849871846e-08	1.02172834321338e-05
chr1	10490201	10490400	200	31.71;27.53	10.01;11.15;16.35	29.62	12.50	NA	NA	Up	1.24	1.35154011113365e-05	0.00163395943143606	10490201	10490400	1.24	1.35154011113365e-05	0.00141962487612276
chr1	10590341	10590700	360	71.65;97.74	45.51;42.84;45.78	84.69	44.71	NA	NA	Up	0.92	6.90987258475714e-07	0.000134511038414335	10590381	10590580	1.04	4.02772207743505e-07	7.24304947926806e-05
chr1	10698861	10699720	860	29.36;24.78	0.91;1.17;0.00	27.07	0.69	NA	NA	Up	5.28	1.80662355939345e-09	5.31346665978693e-06	10699141	10699340	inf	1.52772774312303e-08	4.69865978137323e-06
chr1	10725361	10725740	380	16.44;5.51	0.00;0.59;0.00	10.97	0.20	NA	NA	Up	5.81	1.86744309320636e-08	8.61227750837596e-06	10725421	10725620	inf	7.76394972423796e-09	3.05651594623627e-06
chr1	10752401	10752600	200	25.84;19.27	8.19;8.22;10.90	22.56	9.10	NA	NA	Up	1.31	8.26451253120975e-05	0.00660323632746257	10752401	10752600	1.31	8.26451253120975e-05	0.00617401522221992
chr1	10811261	10811640	380	9.40;16.52	1.82;1.17;3.27	12.96	2.09	NA	NA	Up	2.63	3.25166759045458e-06	0.000501326562252445	10811341	10811540	3.24	2.31657151495485e-07	4.45548961899727e-05
chr1	10948241	10948580	340	16.44;20.65	5.46;4.69;5.45	18.55	5.20	NA	NA	Up	1.83	7.29573494820893e-06	0.000992479567994698	10948241	10948440	2.44	9.17189942368744e-06	0.00105106847084533
chr1	10948641	10949180	540	22.32;20.65	0.00;1.17;1.09	21.48	0.75	NA	NA	Up	4.83	5.57968132639926e-09	5.31346665978693e-06	10948801	10949000	6.10	7.45405153731398e-09	3.02457053675153e-06
chr1	11113061	11113260	200	9.40;2.75	0.91;0.00;1.09	6.07	0.67	NA	NA	Up	3.19	8.08925473676832e-05	0.00651592986744659	11113061	11113260	3.19	8.08925473676832e-05	0.00605954855429266
chr1	11114861	11115300	440	32.89;17.90	2.73;2.35;3.27	25.39	2.78	NA	NA	Up	3.19	9.67690969756636e-08	2.67822934602279e-05	11115061	11115260	4.05	2.52387648616626e-08	6.80287318861553e-06
chr1	11193021	11193320	300	14.09;9.64	2.73;2.93;2.18	11.87	2.62	NA	NA	Up	2.18	7.38688811807571e-05	0.0060832570910521	11193041	11193240	2.29	2.06810968887411e-05	0.00202236455228152
chr1	11475061	11475420	360	10.57;11.01	3.64;1.17;1.09	10.79	1.97	NA	NA	Up	2.45	2.62268960009496e-05	0.00278878259644129	11475081	11475280	3.23	2.62736665302502e-05	0.00247472582446017
chr1	11710461	11710900	440	93.96;99.11	22.76;22.89;43.60	96.54	29.75	NA	NA	Up	1.70	7.21959510267924e-10	5.31346665978693e-06	11710581	11710780	1.67	2.56540757445136e-11	2.21261141302417e-06
chr1	11801941	11802420	480	42.28;49.56	3.64;1.76;4.36	45.92	3.25	NA	NA	Up	3.82	3.4739166836247e-09	5.31346665978693e-06	11802041	11802240	5.11	2.27697014526987e-09	2.83803612550697e-06
chr1	11809261	11809640	380	63.42;66.08	35.50;29.34;29.43	64.75	31.42	NA	NA	Up	1.04	2.25867345258935e-06	0.000370146807308239	11809381	11809580	1.24	7.75129943545976e-07	0.000125447750595008
chr1	12025961	12026160	200	7.05;5.51	0.91;0.00;1.09	6.28	0.67	NA	NA	Up	3.23	6.52987301537616e-05	0.00553168596158744	12025961	12026160	3.23	6.52987301537616e-05	0.0050362827204227
chr1	12056281	12056560	280	9.40;11.01	0.91;1.76;3.27	10.20	1.98	NA	NA	Up	2.37	1.85978654046946e-05	0.00209061596900599	12056301	12056500	3.10	2.71427743747421e-06	0.000377126760485139
chr1	12336301	12336640	340	55.20;44.05	11.83;9.39;27.25	49.63	16.16	NA	NA	Up	1.62	7.81031975451576e-06	0.00104992177925215	12336361	12336560	1.90	2.74280019381612e-09	2.83803612550697e-06
chr1	12651361	12651580	220	5.87;6.88	1.82;0.00;0.00	6.38	0.61	NA	NA	Up	3.39	6.52996226986024e-05	0.00553168596158744	12651361	12651560	4.39	3.63341079929689e-05	0.00326395690488524
chr1	13785541	13785800	260	7.05;8.26	0.00;1.17;0.00	7.65	0.39	NA	NA	Up	4.29	2.30107063943084e-05	0.0025100697930592	13785581	13785780	inf	1.3543164646514e-06	0.00020428593053306
chr1	13840381	13840760	380	10.57;13.77	1.82;0.00;0.00	12.17	0.61	NA	NA	Up	4.33	2.24338780499324e-08	9.71327440954609e-06	13840461	13840660	4.25	2.09394198919375e-08	5.88964780936097e-06
chr1	15160141	15160380	240	15.27;5.51	1.82;1.17;3.27	10.39	2.09	NA	NA	Up	2.31	3.82433176145385e-05	0.00377093551039749	15160161	15160360	2.59	5.96797244581358e-06	0.0007216017655313
chr1	15251021	15251300	280	11.75;17.90	0.91;1.76;6.54	14.82	3.07	NA	NA	Up	2.27	4.42473986280405e-06	0.000658564177138178	15251021	15251220	2.27	4.42473986280405e-06	0.000574677018229831
chr1	15319821	15320260	440	16.44;22.03	0.00;0.59;3.27	19.23	1.29	NA	NA	Up	3.90	2.9532907875492e-08	1.17761847511214e-05	15319941	15320140	4.33	9.0305526257134e-09	3.29737874572611e-06
chr1	15390981	15391300	320	3.52;2.75	29.13;21.13;14.17	3.14	21.48	NA	NA	Down	-2.77	7.7220316883028e-05	0.00625546537971667	15391041	15391240	-2.98	3.26953986594033e-05	0.00299613950448064
chr1	15468761	15469100	340	4.70;2.75	17.30;21.71;15.26	3.73	18.09	NA	NA	Down	-2.28	2.07840435191932e-05	0.00230974124600807	15468801	15469000	-3.15	5.56513647870414e-07	9.36910827500377e-05
chr1	15655521	15656060	540	37.59;35.79	3.64;2.93;1.09	36.69	2.56	NA	NA	Up	3.84	1.7904533851659e-09	5.31346665978693e-06	15655701	15655900	4.94	1.77774152144109e-09	2.83803612550697e-06
chr1	15738581	15738880	300	7.05;6.88	0.00;0.59;0.00	6.97	0.20	NA	NA	Up	5.15	1.20711602002297e-05	0.00150197285086842	15738581	15738780	inf	1.57117965086464e-05	0.00159800158900048
chr1	15753421	15753900	480	36.41;35.79	0.91;1.76;2.18	36.10	1.62	NA	NA	Up	4.48	1.69514479983661e-09	5.31346665978693e-06	15753601	15753800	4.63	3.09450622164402e-09	2.83803612550697e-06
chr1	15910881	15911340	460	31.71;27.53	2.73;0.59;4.36	29.62	2.56	NA	NA	Up	3.53	4.82865920309462e-09	5.31346665978693e-06	15911001	15911200	3.62	3.25488603534873e-09	2.83803612550697e-06
chr1	16058521	16058800	280	4.70;13.77	1.82;1.76;2.18	9.23	1.92	NA	NA	Up	2.27	0.000227600264266357	0.0166561826174116	16058541	16058740	2.42	3.53078801487686e-05	0.00321596504388828
chr1	16202861	16203340	480	63.42;67.45	8.19;8.22;7.63	65.44	8.01	NA	NA	Up	3.03	6.08758226095529e-09	5.34212521823188e-06	16202941	16203140	3.78	1.37612860814076e-09	2.83803612550697e-06
chr1	16270701	16271180	480	23.49;28.91	0.91;4.11;2.18	26.20	2.40	NA	NA	Up	3.45	4.26197462756957e-09	5.31346665978693e-06	16270861	16271060	3.90	2.54836954363011e-09	2.83803612550697e-06
chr1	16283921	16284400	480	57.55;42.67	12.74;7.04;14.17	50.11	11.32	NA	NA	Up	2.15	2.44529670983076e-07	5.55309204469427e-05	16284081	16284280	2.23	1.24530211634108e-08	4.03626678738522e-06
chr1	16302161	16302380	220	10.57;8.26	0.91;1.17;1.09	9.42	1.06	NA	NA	Up	3.15	2.71068510413855e-06	0.000430746722677433	16302161	16302360	3.15	2.71068510413855e-06	0.000377126760485139
chr1	16344021	16344380	360	21.14;24.78	2.73;6.46;9.81	22.96	6.33	NA	NA	Up	1.86	8.28347864778275e-07	0.000157396431136134	16344081	16344280	2.32	1.58479351917953e-08	4.81971975953617e-06
chr1	16400001	16400400	400	111.58;83.97	9.10;20.54;71.94	97.78	33.86	NA	NA	Up	1.53	0.0037244980828741	0.26706128687001	16400201	16400400	1.62	9.1083622694401e-06	0.00104839992149357
chr1	16444181	16444500	320	7.05;6.88	1.82;1.17;0.00	6.97	1.00	NA	NA	Up	2.80	0.000218070807847841	0.0159682620540309	16444301	16444500	3.18	8.44686224478636e-05	0.00617401522221992
chr1	16546621	16547060	440	16.44;15.14	1.82;0.59;2.18	15.79	1.53	NA	NA	Up	3.37	5.9731844927674e-09	5.34212521823188e-06	16546741	16546940	4.07	5.79293955028099e-09	2.83847615269238e-06
chr1	16678901	16679200	300	36.41;28.91	10.92;13.50;18.53	32.66	14.32	NA	NA	Up	1.19	4.44184981856933e-05	0.00428189077566941	16678901	16679100	1.36	5.70790222141723e-06	0.000694088108266752
chr1	16735601	16735900	300	7.05;5.51	0.00;0.00;0.00	6.28	0.00	NA	NA	Up	inf	4.88641671787583e-06	0.000701312717602324	16735661	16735860	inf	1.5710516740983e-05	0.00159800158900048
chr1	16825561	16825760	200	18.79;12.39	0.00;2.35;6.54	15.59	2.96	NA	NA	Up	2.40	6.48813884349719e-06	0.000898675252248251	16825561	16825760	2.40	6.48813884349719e-06	0.000775519915657552
chr1	16859161	16859520	360	14.09;11.01	0.00;1.17;3.27	12.55	1.48	NA	NA	Up	3.08	1.04399235876428e-07	2.81990622752343e-05	16859221	16859420	3.99	1.76618606241987e-08	5.20401596776223e-06
chr1	16939681	16939980	300	17.62;20.65	3.64;3.52;13.08	19.13	6.75	NA	NA	Up	1.50	0.00275095391437408	0.197333058658693	16939781	16939980	1.89	6.58441486674429e-06	0.00078286130804273
chr1	16945221	16945620	400	22.32;28.91	7.28;3.52;6.54	25.61	5.78	NA	NA	Up	2.15	1.78968033503303e-08	8.34792954157133e-06	16945381	16945580	2.85	9.41041382047479e-09	3.34684012574201e-06
chr1	16946181	16946500	320	15.27;13.77	6.37;2.93;1.09	14.52	3.47	NA	NA	Up	2.07	9.93175874698215e-06	0.00128832191324473	16946181	16946380	2.87	4.85141770410481e-06	0.000606480514490076
chr1	17017821	17018020	200	15.27;26.15	7.28;7.04;8.72	20.71	7.68	NA	NA	Up	1.43	9.26078875567107e-05	0.007134023444976	17017821	17018020	1.43	9.26078875567107e-05	0.00670997511213083
chr1	17019781	17020000	220	2.35;8.26	0.00;0.00;0.00	5.30	0.00	NA	NA	Up	inf	2.78572118551423e-05	0.00292637209181605	17019781	17019980	inf	2.78572118551423e-05	0.00260284286315246
chr1	17025801	17026460	660	28.19;30.28	7.28;1.76;3.27	29.24	4.10	NA	NA	Up	2.83	5.55119439725235e-09	5.31346665978693e-06	17026221	17026420	4.85	6.70637936141448e-09	2.94551260426865e-06
chr1	17038621	17038920	300	43.46;35.79	20.94;14.67;26.16	39.62	20.59	NA	NA	Up	0.94	0.000845974968088248	0.0608784160410247	17038701	17038900	1.18	8.97233709903488e-06	0.0010340678936105
chr1	17215541	17215920	380	8.22;13.77	0.91;0.59;0.00	10.99	0.50	NA	NA	Up	4.46	7.62401338412477e-08	2.25526951597518e-05	17215601	17215800	5.53	5.65935368165103e-07	9.51927448262117e-05
chr1	17238281	17238700	420	25.84;27.53	4.55;4.11;6.54	26.69	5.07	NA	NA	Up	2.40	6.17783423148161e-09	5.34946367652056e-06	17238421	17238620	2.78	4.02674956399537e-09	2.83803612550697e-06
chr1	17240581	17240840	260	16.44;16.52	0.91;5.28;6.54	16.48	4.24	NA	NA	Up	1.96	1.3152692179948e-05	0.00160305283515527	17240621	17240820	2.11	1.31674796122309e-05	0.00139361138485503
chr1	17256501	17257020	520	56.38;37.17	10.01;1.76;9.81	46.77	7.19	NA	NA	Up	2.70	6.180493901681e-07	0.000122327074926157	17256681	17256880	2.53	5.82434914457688e-09	2.83847615269238e-06
chr1	17286201	17286540	340	11.75;9.64	1.82;1.76;1.09	10.69	1.56	NA	NA	Up	2.78	2.63391945221736e-06	0.000423465645756777	17286321	17286520	3.06	1.43563535656695e-05	0.00149372796784491
chr1	17297901	17298320	420	18.79;13.77	0.91;1.17;2.18	16.28	1.42	NA	NA	Up	3.52	1.01690041852687e-08	5.99624056507806e-06	17297941	17298140	5.19	7.01214147628542e-09	2.95476578204682e-06
chr1	17313021	17313540	520	46.98;35.79	10.01;4.69;8.72	41.39	7.81	NA	NA	Up	2.41	9.04847858799098e-08	2.55788645229728e-05	17313101	17313300	4.32	8.44091753488791e-09	3.16530560944318e-06
chr1	17424721	17425000	280	4.70;6.88	0.00;0.00;0.00	5.79	0.00	NA	NA	Up	inf	1.57117965086464e-05	0.00183432723010283	17424721	17424920	inf	1.57117965086464e-05	0.00159800158900048
chr1	17447501	17447880	380	15.27;20.65	5.46;2.93;6.54	17.96	4.98	NA	NA	Up	1.85	5.7771276780712e-06	0.000813360004121287	17447581	17447780	2.68	3.85989802996596e-08	9.54224362207702e-06
chr1	17538681	17538920	240	14.09;12.39	1.82;4.11;2.18	13.24	2.70	NA	NA	Up	2.29	2.22650494958647e-05	0.00245849213978987	17538701	17538900	2.45	4.50364771565507e-06	0.000574888450031184
chr1	17665661	17666040	380	28.19;37.17	9.10;4.69;17.44	32.68	10.41	NA	NA	Up	1.65	2.91089370015361e-05	0.00303233507821231	17665681	17665880	1.76	1.47284520872203e-06	0.000218284258163659
chr1	17685581	17685940	360	22.32;19.27	0.91;2.93;9.81	20.79	4.55	NA	NA	Up	2.19	7.7370426066915e-06	0.00104391481291444	17685701	17685900	2.96	4.83582618931407e-07	8.30828972294852e-05
chr1	17727441	17727740	300	14.09;8.26	1.82;2.35;0.00	11.18	1.39	NA	NA	Up	3.01	9.74189442948741e-06	0.00126765836843402	17727541	17727740	2.92	8.41665928156875e-06	0.000979069007991254
chr1	17928101	17928860	760	45.81;53.69	5.46;1.17;1.09	49.75	2.58	NA	NA	Up	4.27	3.1282340650075e-09	5.31346665978693e-06	17928321	17928520	4.58	2.97673684932205e-09	2.83803612550697e-06
chr1	17973401	17973840	440	22.32;34.41	10.92;4.11;9.81	28.37	8.28	NA	NA	Up	1.78	2.18597935591986e-07	5.07189552632212e-05	17973541	17973740	2.05	2.1134926189674e-06	0.000302584443910011
chr1	18023541	18023740	200	7.05;15.14	2.73;1.76;2.18	11.09	2.22	NA	NA	Up	2.32	4.53534438209338e-05	0.00431753539328248	18023541	18023740	2.32	4.53534438209338e-05	0.00389490311694931
chr1	18071601	18072100	500	61.08;37.17	2.73;1.17;7.63	49.12	3.84	NA	NA	Up	3.68	7.15246982845289e-07	0.000138662682175565	18071621	18071820	3.74	9.10566740516624e-09	3.29737874572611e-06
chr1	18808261	18808620	360	9.40;9.64	0.00;0.00;1.09	9.52	0.36	NA	NA	Up	4.71	1.38072803559601e-07	3.50301347611045e-05	18808301	18808500	4.50	1.2323546789539e-06	0.000189840941954445
chr1	18809441	18809720	280	9.40;4.13	1.82;0.00;1.09	6.76	0.97	NA	NA	Up	2.80	0.000187449665342615	0.01377962874567	18809461	18809660	4.22	1.56901709293337e-05	0.00159800158900048
chr1	18962821	18963320	500	28.19;34.41	1.82;1.17;2.18	31.30	1.72	NA	NA	Up	4.18	5.43648388555507e-09	5.31346665978693e-06	18962941	18963140	4.41	4.38555921780951e-09	2.83803612550697e-06
chr1	19029401	19029800	400	22.32;22.03	2.73;4.11;5.45	22.17	4.10	NA	NA	Up	2.44	6.28966595791138e-09	5.34946367652056e-06	19029461	19029660	2.54	1.02605031915985e-08	3.51825213616989e-06
chr1	19054621	19054820	200	7.05;2.75	0.00;0.00;0.00	4.90	0.00	NA	NA	Up	inf	5.40321669319253e-05	0.00480845607688322	19054621	19054820	inf	5.40321669319253e-05	0.00436601583883218
chr1	19165561	19165960	400	11.75;12.39	0.91;0.00;0.00	12.07	0.30	NA	NA	Up	5.31	9.25331638285877e-09	5.82549763049494e-06	19165661	19165860	inf	4.97820930410296e-09	2.83803612550697e-06
chr1	19181101	19181560	460	34.06;17.90	1.82;0.59;0.00	25.98	0.80	NA	NA	Up	5.02	6.96780627789688e-08	2.10623514001707e-05	19181141	19181340	6.39	7.58721268523599e-09	3.0271295259881e-06
chr1	19239581	19239880	300	196.15;189.97	143.82;138.50;143.87	193.06	142.07	NA	NA	Up	0.44	0.00037425626791264	0.0271301518366086	19239641	19239840	0.52	2.84588624890896e-06	0.000393037394699666
chr1	19282301	19282580	280	24.67;20.65	7.28;7.63;10.90	22.66	8.60	NA	NA	Up	1.40	1.99040632745392e-05	0.00222101508638892	19282321	19282520	1.59	6.17405925673313e-06	0.000742920597509329
