# diffReps version: 1.55.4
## Parameter Settings ##
# Treatment files: output/filtered/DKO_CTCF_rep1.04_rm.bam.bed	output/filtered/DKO_CTCF_rep2.04_rm.bam.bed
# Control files: output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed
# Treatment background: None Specified
# Control background: None Specified
# Output file: output/diffreps/report_win150_p0.0001.txt
# Statistical Test: Negative Binomial
# Use robust estimation: yes
# Number of deviation cutoff: 2
# Alpha in right-trimmed mean: 0.05
# P-value cutoff: 0.0001
# Window size: 150
# Step size: 15
# Gap size: 0
# Fragment size: 115
# Number of processors used: 20
# Full command used: /cm/shared/apps/perl5/bin/diffReps.pl --control output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed --treatment output/filtered/DKO_CTCF_rep1.04_rm.bam.bed output/filtered/DKO_CTCF_rep2.04_rm.bam.bed --report output/diffreps/report_win150_p0.0001.txt --gname hg19 --meth nb --frag 115 --nproc 20 --window 150 --pval 0.0001 --noanno --nohs
# Split BED files done in 49 seconds.
# Estimate mean and deviation for read counts done in 251 seconds
## Important values estimated from data ##
# Read count statistics based on bin size: 150
# Treatment count mean: 0.32	0.24
# Control count mean: 0.41	0.44	0.28
# Treatment count deviation: 0.47	0.35
# Control count deviation: 0.60	0.66	0.41
# Treatment normalization constant: 0.88	0.71
# Control normalization constant: 1.09	1.69	0.94
## FDR control information ##
# Genome coverage for windows that passed cutoff: 264703965
# N used in BH adjustment: 1764693
# Detecting differential sites done in 483 seconds
Chrom	Start	End	Length	Treatment.cnt	Control.cnt	Treatment.avg	Control.avg	Treatment.enr	Control.enr	Event	log2FC	pval	padj	winSta	winEnd	winFC	winP	winQ
chr1	6328486	6328815	330	20.42;21.15	0.00;1.18;3.18	20.79	1.45	NA	NA	Up	3.84	5.95816767798046e-09	1.00459266424748e-05	6328576	6328725	4.01	7.85658031121163e-09	6.17332983874844e-06
chr1	6340891	6341295	405	64.66;57.82	22.10;16.54;14.84	61.24	17.83	NA	NA	Up	1.78	8.90442120422332e-09	1.0978003247841e-05	6341026	6341175	1.83	3.99894502607118e-09	5.51959329387533e-06
chr1	6507331	6507540	210	9.07;21.15	2.76;0.59;5.30	15.11	2.88	NA	NA	Up	2.39	3.90065207572883e-07	0.000163696870712821	6507376	6507525	2.58	1.07482335215962e-06	0.000350727301366978
chr1	6514921	6515625	705	41.97;53.59	1.84;0.00;3.18	47.78	1.67	NA	NA	Up	4.84	1.02000589528423e-06	0.000368625284326604	6515356	6515505	inf	3.24078136276259e-09	5.51959329387533e-06
chr1	6531031	6531285	255	13.61;15.51	0.92;1.77;4.24	14.56	2.31	NA	NA	Up	2.66	2.55838992444274e-07	0.000114009413912491	6531121	6531270	2.52	4.12757548580224e-06	0.00111802050142238
chr1	6543196	6543375	180	4.54;14.10	1.84;1.77;2.12	9.32	1.91	NA	NA	Up	2.29	0.000194345829671532	0.0294083969473971	6543226	6543375	2.90	2.01529834643168e-05	0.0040514728695142
chr1	6700291	6700485	195	9.07;11.28	0.00;1.18;3.18	10.18	1.45	NA	NA	Up	2.81	7.82540825897805e-06	0.00208350078104417	6700306	6700455	3.11	2.73478330089751e-06	0.00077834301224386
chr1	6761896	6762120	225	138.39;143.85	52.48;56.72;97.53	141.12	68.91	NA	NA	Up	1.03	2.65562494762589e-05	0.0055809964936296	6761911	6762060	1.19	1.2420265445005e-05	0.00273052890107665
chr1	6818296	6818445	150	5.67;14.10	1.84;1.18;4.24	9.89	2.42	NA	NA	Up	2.03	9.63827283029609e-05	0.0150585149143105	6818296	6818445	2.03	9.63827283029609e-05	0.0143544540431376
chr1	7023346	7023660	315	27.22;16.92	2.76;2.95;7.42	22.07	4.38	NA	NA	Up	2.33	7.48713962398065e-08	4.39245441637676e-05	7023436	7023585	2.26	4.68551006108225e-08	2.27314595288969e-05
chr1	7252576	7252785	210	5.67;7.05	1.84;0.00;1.06	6.36	0.97	NA	NA	Up	2.72	8.52140883057909e-05	0.0135524923978781	7252576	7252725	2.72	8.52140883057909e-05	0.0128737655720277
chr1	7344886	7345170	285	10.21;14.10	1.84;1.77;1.06	12.16	1.56	NA	NA	Up	2.96	8.78822685344195e-07	0.00032356608409516	7344961	7345110	3.94	4.00624266660734e-08	2.01648271251093e-05
chr1	7347121	7347465	345	26.09;21.15	1.84;2.95;9.54	23.62	4.78	NA	NA	Up	2.31	4.0510931842579e-08	2.84591392699348e-05	7347196	7347345	2.51	4.08577906110973e-08	2.04659259400707e-05
chr1	7470751	7470990	240	12.48;15.51	5.52;1.18;0.00	14.00	2.24	NA	NA	Up	2.65	8.18464742936447e-07	0.000305034636242185	7470766	7470915	2.91	8.79850622677942e-07	0.000291697924664324
chr1	7520911	7521210	300	18.15;19.74	5.52;2.36;2.12	18.95	3.34	NA	NA	Up	2.51	1.941105649091e-08	1.71187183968583e-05	7520971	7521120	2.45	1.05870140817118e-07	4.69417830173324e-05
chr1	7553881	7554120	240	9.07;7.05	0.00;0.59;3.18	8.06	1.26	NA	NA	Up	2.68	7.14746076596755e-05	0.0119963794894626	7553941	7554090	4.51	1.31628221743236e-06	0.00041694772150028
chr1	7593226	7593465	240	7.94;19.74	2.76;3.55;3.18	13.84	3.16	NA	NA	Up	2.13	1.74801400686465e-05	0.00401341150379392	7593226	7593375	2.77	1.14985849989083e-05	0.00256529361030069
chr1	7650661	7650840	180	3.40;12.69	1.84;0.00;1.06	8.05	0.97	NA	NA	Up	3.06	1.38884566501544e-05	0.00333499281961231	7650691	7650840	2.78	7.10341899154774e-05	0.0112253548584681
chr1	7692226	7692480	255	10.21;5.64	0.00;0.59;0.00	7.93	0.20	NA	NA	Up	5.33	2.53123775445725e-06	0.000806583161182093	7692286	7692435	5.33	2.53123775445725e-06	0.000731552169444224
chr1	7712656	7713000	345	12.48;28.21	1.84;2.36;6.36	20.34	3.52	NA	NA	Up	2.53	1.06481034464819e-07	5.69356579691752e-05	7712731	7712880	2.43	1.8342474970356e-07	7.51017104010728e-05
chr1	8002591	8002740	150	2.27;8.46	0.00;0.00;0.00	5.37	0.00	NA	NA	Up	inf	2.49543240386378e-05	0.00534620868650188	8002591	8002740	inf	2.49543240386378e-05	0.00483866838267399
chr1	8402431	8402745	315	18.15;12.69	0.92;1.18;1.06	15.42	1.05	NA	NA	Up	3.87	1.1883125451314e-08	1.26368980778356e-05	8402491	8402640	inf	9.06348023378734e-09	6.6326719500532e-06
chr1	8419351	8419635	285	13.61;16.92	3.68;1.77;2.12	15.27	2.53	NA	NA	Up	2.60	9.26679941037772e-08	5.13117541634694e-05	8419411	8419560	2.85	4.75982639827523e-07	0.00017110679010494
chr1	8439556	8439945	390	35.17;36.67	9.21;2.95;3.18	35.92	5.11	NA	NA	Up	2.81	4.12115424028529e-09	1.00052459953312e-05	8439676	8439825	3.43	3.22967657556529e-09	5.51959329387533e-06
chr1	8469361	8469525	165	12.48;7.05	0.00;1.77;3.18	9.76	1.65	NA	NA	Up	2.56	2.58018588260791e-05	0.00551105781377027	8469361	8469510	2.56	2.58018588260791e-05	0.00499258329576425
chr1	8499646	8499825	180	15.88;15.51	5.52;3.55;4.24	15.70	4.44	NA	NA	Up	1.82	3.07284440046487e-05	0.00628491771394247	8499676	8499825	2.23	8.65862012101093e-06	0.00206575576913428
chr1	8520346	8520495	150	6.81;5.64	0.00;0.00;2.12	6.22	0.71	NA	NA	Up	3.14	6.55979907822523e-05	0.0112176634534469	8520346	8520495	3.14	6.55979907822523e-05	0.0104567145551054
chr1	8962921	8963070	150	1.13;1.41	10.13;13.00;8.48	1.27	10.54	NA	NA	Down	-3.05	8.02059567201866e-05	0.0131492837590502	8962921	8963070	-3.05	8.02059567201866e-05	0.0124550237928913
chr1	9098221	9098490	270	7.94;14.10	1.84;1.18;2.12	11.02	1.71	NA	NA	Up	2.68	4.61057254640662e-06	0.00133206370311656	9098296	9098445	3.68	1.10803385014082e-07	4.8834654822841e-05
chr1	9258721	9259050	330	18.15;21.15	0.92;0.00;0.00	19.65	0.31	NA	NA	Up	6.00	6.24074460699757e-09	1.01338408736829e-05	9258736	9258885	inf	3.73964230614454e-09	5.51959329387533e-06
chr1	9293326	9293610	285	14.75;14.10	1.84;1.77;1.06	14.42	1.56	NA	NA	Up	3.21	1.5882654314919e-08	1.51584688431354e-05	9293371	9293520	3.50	1.58310837719991e-08	9.78759691055338e-06
chr1	9295096	9295245	150	9.07;2.82	0.00;0.00;2.12	5.95	0.71	NA	NA	Up	3.07	8.94021489107617e-05	0.0141002186404307	9295096	9295245	3.07	8.94021489107617e-05	0.0134087494788185
chr1	9333406	9333780	375	26.09;22.56	6.45;7.09;5.30	24.33	6.28	NA	NA	Up	1.95	1.82389708858249e-07	8.61976010964624e-05	9333451	9333600	1.98	4.40045466292795e-06	0.00117480356134437
chr1	9383041	9383385	345	15.88;19.74	1.84;0.00;0.00	17.81	0.61	NA	NA	Up	4.86	6.95157670211171e-09	1.02153411606902e-05	9383101	9383250	4.50	1.15853429350503e-08	7.80029514692208e-06
chr1	9412906	9413160	255	17.02;14.10	2.76;4.73;2.12	15.56	3.20	NA	NA	Up	2.28	3.89956960200309e-06	0.00116874034980768	9412966	9413115	2.75	3.75167460976648e-07	0.000143116167793615
chr1	9461611	9461820	210	5.67;8.46	1.84;0.59;0.00	7.07	0.81	NA	NA	Up	3.12	0.000144415502045292	0.0220276837878739	9461656	9461805	3.69	8.45882712039086e-05	0.0128737655720277
chr1	9648556	9648720	165	58.99;60.64	34.99;25.41;37.10	59.81	32.50	NA	NA	Up	0.88	4.67130855740823e-05	0.00885913542407136	9648556	9648705	0.94	5.32840697665339e-05	0.00889370715449209
chr1	9653926	9654300	375	35.17;38.08	0.92;0.59;2.12	36.62	1.21	NA	NA	Up	4.92	2.80514493879493e-09	1.00052459953312e-05	9654016	9654165	5.50	1.79473351938087e-09	5.51959329387533e-06
chr1	9664276	9664500	225	9.07;7.05	0.00;0.59;2.12	8.06	0.90	NA	NA	Up	3.16	4.51741103417287e-06	0.00131416979745286	9664276	9664425	3.63	1.05396603743605e-05	0.0023677542066892
chr1	9733936	9734100	165	3.40;7.05	0.00;0.00;0.00	5.23	0.00	NA	NA	Up	inf	5.03098427779951e-05	0.00936710565324209	9733936	9734085	inf	5.03098427779951e-05	0.00868278018400279
chr1	9777406	9777555	150	4.54;8.46	0.00;0.00;2.12	6.50	0.71	NA	NA	Up	3.20	7.70375325637127e-05	0.0127778627337984	9777406	9777555	3.20	7.70375325637127e-05	0.0120486050591647
chr1	9780571	9780720	150	7.94;14.10	1.84;1.18;5.30	11.02	2.77	NA	NA	Up	1.99	6.6945098727527e-05	0.011414255759302	9780571	9780720	1.99	6.6945098727527e-05	0.0106468589679863
chr1	9946276	9946560	285	10.21;11.28	0.00;1.18;3.18	10.75	1.45	NA	NA	Up	2.89	1.58466054188508e-06	0.000531397680438797	9946336	9946485	3.57	4.23165218549903e-08	2.09881028391929e-05
chr1	10081936	10082100	165	5.67;4.23	0.00;0.00;0.00	4.95	0.00	NA	NA	Up	inf	5.30267211835528e-05	0.00958797359726386	10081936	10082085	inf	5.30267211835528e-05	0.00887001159329814
chr1	10490251	10490400	150	30.63;26.79	9.21;11.23;14.84	28.71	11.76	NA	NA	Up	1.29	2.74812037334973e-05	0.00574255628893742	10490251	10490400	1.29	2.74812037334973e-05	0.00523940015774379
chr1	10590391	10590675	285	68.06;97.31	43.28;40.77;44.52	82.68	42.86	NA	NA	Up	0.95	5.79999276932691e-07	0.000226492733792472	10590421	10590570	1.12	3.93523575410181e-07	0.000149472298506526
chr1	10698901	10699110	210	4.54;7.05	0.00;0.00;0.00	5.79	0.00	NA	NA	Up	inf	1.65161324145048e-05	0.00381241376833876	10698931	10699080	inf	1.65161324145048e-05	0.00339973209599321
chr1	10699126	10699665	540	20.42;18.33	0.92;1.18;0.00	19.38	0.70	NA	NA	Up	4.79	4.13712482946495e-09	1.00052459953312e-05	10699186	10699335	inf	4.34967723567936e-08	2.13633313945525e-05
chr1	10725406	10725690	285	14.75;5.64	0.00;0.00;0.00	10.19	0.00	NA	NA	Up	inf	8.30863542480969e-09	1.06776901131261e-05	10725451	10725600	inf	3.52653874132087e-08	1.81707569744889e-05
chr1	10752436	10752600	165	24.96;18.33	6.45;7.09;9.54	21.64	7.69	NA	NA	Up	1.49	2.35955015326937e-05	0.00513172496749245	10752436	10752585	1.61	2.76185568637868e-05	0.00526388097717103
chr1	10811296	10811580	285	9.07;14.10	0.92;0.59;2.12	11.59	1.21	NA	NA	Up	3.26	3.01304557609803e-07	0.000131092219842731	10811341	10811490	2.97	2.73646473323735e-06	0.00077834301224386
chr1	10948291	10948560	270	15.88;19.74	4.60;4.14;5.30	17.81	4.68	NA	NA	Up	1.93	5.58639992954145e-06	0.00156455814170168	10948291	10948440	2.58	6.27915179268854e-06	0.00155227833908996
chr1	10948696	10949145	450	20.42;19.74	0.00;0.59;0.00	20.08	0.20	NA	NA	Up	6.67	3.45476283677791e-09	1.00052459953312e-05	10948861	10949010	inf	1.79373657352242e-08	1.06650753879347e-05
chr1	11113036	11113245	210	9.07;1.41	0.00;0.00;1.06	5.24	0.35	NA	NA	Up	3.89	9.69365561068786e-05	0.0151169372575041	11113036	11113185	3.89	9.69365561068786e-05	0.0144162533293373
chr1	11114911	11115255	345	29.49;16.92	1.84;1.18;3.18	23.21	2.07	NA	NA	Up	3.49	7.61558872760274e-08	4.45005831737731e-05	11114971	11115120	4.11	6.36665264111038e-09	5.80406804575533e-06
chr1	11193091	11193315	225	13.61;9.87	1.84;2.95;2.12	11.74	2.31	NA	NA	Up	2.35	1.79739832507622e-05	0.00410430793876065	11193091	11193240	2.48	1.2943721613765e-05	0.00280554085118505
chr1	11475121	11475360	240	7.94;8.46	1.84;0.00;0.00	8.20	0.61	NA	NA	Up	3.74	3.22262941885915e-06	0.000984040269605007	11475196	11475345	inf	5.30267211835528e-05	0.00887001159329814
chr1	11710456	11710845	390	89.62;101.54	22.10;23.04;41.34	95.58	28.83	NA	NA	Up	1.73	1.43119164776061e-09	1.00052459953312e-05	11710591	11710740	1.75	2.20892474785379e-09	5.51959329387533e-06
chr1	11801986	11802360	375	39.70;49.36	3.68;1.18;4.24	44.53	3.04	NA	NA	Up	3.87	1.40701767012261e-07	7.08605660200251e-05	11802046	11802195	4.63	1.97234286496798e-09	5.51959329387533e-06
chr1	11809306	11809590	285	57.85;66.28	34.99;26.59;26.50	62.07	29.36	NA	NA	Up	1.08	1.96370595375165e-06	0.000645554797064801	11809381	11809530	1.19	2.27178597678637e-06	0.000664182374210251
chr1	12056326	12056520	195	9.07;11.28	0.92;1.77;2.12	10.18	1.60	NA	NA	Up	2.67	1.23724509576744e-05	0.00304121043902563	12056341	12056490	3.13	2.73694308732584e-06	0.00077834301224386
chr1	12113506	12113655	150	4.54;5.64	0.00;0.00;0.00	5.09	0.00	NA	NA	Up	inf	5.30282730816608e-05	0.00958797359726386	12113506	12113655	inf	5.30282730816608e-05	0.00887001159329814
chr1	12336346	12336630	285	53.32;43.72	9.21;9.45;25.44	48.52	14.70	NA	NA	Up	1.72	2.1141844432546e-06	0.000689500367348049	12336391	12336540	1.99	4.95844533555393e-09	5.51959329387533e-06
chr1	12651391	12651555	165	5.67;7.05	0.00;0.00;0.00	6.36	0.00	NA	NA	Up	inf	5.16720758928411e-06	0.00145849889033214	12651391	12651540	inf	1.65161324145048e-05	0.00339973209599321
chr1	13785556	13785765	210	6.81;8.46	0.00;0.59;0.00	7.63	0.20	NA	NA	Up	5.28	4.27765180798563e-06	0.00125959558626442	13785571	13785720	5.14	1.27959175864106e-05	0.00278069218982542
chr1	13840441	13840725	285	10.21;14.10	1.84;0.00;0.00	12.16	0.61	NA	NA	Up	4.31	2.34973560775017e-08	1.95684850346742e-05	13840531	13840680	4.15	3.21584288993313e-08	1.68546939024792e-05
chr1	15160156	15160365	210	14.75;5.64	1.84;1.18;3.18	10.19	2.07	NA	NA	Up	2.30	4.64317839273767e-05	0.00881146833790238	15160156	15160305	3.05	4.28867520943843e-05	0.00768500723128506
chr1	15251056	15251265	210	11.34;15.51	0.92;1.77;6.36	13.43	3.02	NA	NA	Up	2.15	4.09269585568057e-05	0.00796993128188978	15251101	15251250	2.31	9.28920983447146e-06	0.00218602524242351
chr1	15319861	15320205	345	15.88;21.15	0.00;0.59;3.18	18.52	1.26	NA	NA	Up	3.88	1.43238404685957e-08	1.41767700549903e-05	15319996	15320145	3.95	1.11797977396249e-08	7.5705720692755e-06
chr1	15391051	15391245	195	2.27;2.82	24.86;20.68;13.78	2.54	19.77	NA	NA	Down	-2.96	3.37251768245774e-05	0.00681256678870123	15391096	15391245	-3.27	2.56561768901987e-05	0.00496657259377966
chr1	15468811	15469050	240	4.54;1.41	15.65;19.50;14.84	2.97	16.66	NA	NA	Down	-2.49	5.82730532186654e-06	0.00161892394684519	15468841	15468990	-3.11	1.40612445293824e-06	0.000440946515519974
chr1	15655561	15656010	450	36.30;36.67	3.68;2.95;1.06	36.48	2.57	NA	NA	Up	3.83	1.68432107509612e-09	1.00052459953312e-05	15655756	15655905	4.59	2.52921354609923e-09	5.51959329387533e-06
chr1	15738631	15738825	195	5.67;7.05	0.00;0.00;0.00	6.36	0.00	NA	NA	Up	inf	5.16720758928411e-06	0.00145849889033214	15738676	15738825	inf	5.16720758928411e-06	0.00131051093164078
chr1	15753466	15753855	390	35.17;36.67	0.92;1.77;2.12	35.92	1.60	NA	NA	Up	4.48	1.56979561397906e-09	1.00052459953312e-05	15753601	15753750	4.55	3.88915813031076e-09	5.51959329387533e-06
chr1	15910921	15911295	375	29.49;28.21	2.76;0.59;4.24	28.85	2.53	NA	NA	Up	3.51	5.66042740300665e-09	1.00052459953312e-05	15911026	15911175	3.55	3.42113468767458e-09	5.51959329387533e-06
chr1	16058566	16058775	210	4.54;14.10	0.92;1.18;1.06	9.32	1.05	NA	NA	Up	3.14	1.03371853885044e-05	0.00263574031134171	16058566	16058715	3.35	2.56309484221704e-06	0.0007393062318399
chr1	16202911	16203285	375	60.12;66.28	8.29;8.27;7.42	63.20	7.99	NA	NA	Up	2.98	4.10202541018732e-09	1.00052459953312e-05	16202986	16203135	3.87	1.38521997957145e-09	5.51959329387533e-06
chr1	16270756	16271130	375	21.55;28.21	0.92;3.55;2.12	24.88	2.20	NA	NA	Up	3.50	1.85265020432324e-08	1.66195073605341e-05	16270816	16270965	3.68	3.52433254713682e-09	5.51959329387533e-06
chr1	16283971	16284345	375	52.18;40.90	12.89;5.91;11.66	46.54	10.15	NA	NA	Up	2.20	5.49083672697425e-08	3.49680300838483e-05	16284091	16284240	2.32	2.77776469572138e-09	5.51959329387533e-06
chr1	16302151	16302315	165	10.21;9.87	0.92;2.95;1.06	10.04	1.65	NA	NA	Up	2.61	1.88104432507949e-05	0.0042604074405764	16302151	16302300	2.61	1.88104432507949e-05	0.00381910037323773
chr1	16344046	16344345	300	20.42;25.38	1.84;4.14;9.54	22.90	5.17	NA	NA	Up	2.15	5.46497742768953e-07	0.000214819993197571	16344091	16344240	2.55	1.21370673007241e-08	8.05195402485588e-06
chr1	16399966	16400220	255	94.15;83.21	6.45;17.73;63.61	88.68	29.26	NA	NA	Up	1.60	1.29892763555104e-06	0.000455888724336411	16399966	16400115	2.57	4.44637636231748e-07	0.000164587134755029
chr1	16444231	16444440	210	6.81;7.05	1.84;1.18;0.00	6.93	1.01	NA	NA	Up	2.78	0.000219845324222369	0.0331514341256147	16444291	16444440	3.15	8.52080901599246e-05	0.0128737655720277
chr1	16546666	16546995	330	14.75;15.51	1.84;0.59;2.12	15.13	1.52	NA	NA	Up	3.32	8.63954545597398e-09	1.0835924228386e-05	16546726	16546875	4.49	8.45124343229791e-09	6.35472004219004e-06
chr1	16678951	16679160	210	32.90;29.62	10.13;12.41;16.96	31.26	13.17	NA	NA	Up	1.25	2.26667477028888e-05	0.00498751259402168	16678966	16679115	1.38	2.78421045031209e-06	0.000790042883452741
chr1	16735711	16735860	150	5.67;4.23	0.00;0.00;0.00	4.95	0.00	NA	NA	Up	inf	5.30267211835528e-05	0.00958797359726386	16735711	16735860	inf	5.30267211835528e-05	0.00887001159329814
chr1	16825531	16825755	225	18.15;12.69	0.00;2.95;7.42	15.42	3.46	NA	NA	Up	2.16	0.000149486598613801	0.0227844147665905	16825591	16825740	2.55	1.40791527768315e-06	0.000440946515519974
chr1	16859206	16859490	285	12.48;11.28	0.00;1.18;2.12	11.88	1.10	NA	NA	Up	3.43	3.10602920415904e-08	2.38105473256952e-05	16859266	16859415	3.83	3.92799042013649e-08	1.9828575555285e-05
chr1	16939756	16939935	180	13.61;15.51	2.76;2.95;5.30	14.56	3.67	NA	NA	Up	1.99	9.85281243571554e-06	0.00252867788476151	16939786	16939935	2.18	2.17070919849793e-05	0.00432806050947278
chr1	16945261	16945560	300	21.55;29.62	5.52;3.55;5.30	25.58	4.79	NA	NA	Up	2.42	7.36586527560396e-08	4.33283029693379e-05	16945321	16945470	3.19	5.02334635427814e-09	5.51959329387533e-06
chr1	16946221	16946460	240	13.61;11.28	5.52;2.95;0.00	12.45	2.83	NA	NA	Up	2.14	0.000107596414198088	0.0166483681683881	16946311	16946460	2.24	5.34847352694463e-05	0.00889939256807894
chr1	17019781	17019945	165	2.27;8.46	0.00;0.00;0.00	5.37	0.00	NA	NA	Up	inf	2.49543240386378e-05	0.00534620868650188	17019781	17019930	inf	2.49543240386378e-05	0.00483866838267399
chr1	17025856	17026410	555	23.82;31.03	5.52;1.18;3.18	27.42	3.30	NA	NA	Up	3.06	4.92822542222804e-08	3.24290022365548e-05	17026186	17026335	5.88	2.98942071902327e-08	1.59997342362529e-05
chr1	17038681	17038875	195	37.43;33.85	14.73;11.82;23.32	35.64	16.62	NA	NA	Up	1.10	0.00042542632610054	0.0636064440977158	17038711	17038860	1.34	2.13192490238297e-06	0.000626614415683031
chr1	17215606	17215875	270	6.81;12.69	0.00;0.59;0.00	9.75	0.20	NA	NA	Up	5.63	2.28589619034253e-07	0.000104100774343849	17215636	17215785	5.52	6.60528747152258e-07	0.000226467934019499
chr1	17238331	17238690	360	24.96;26.79	2.76;3.55;6.36	25.88	4.22	NA	NA	Up	2.62	5.63429911616675e-09	1.00052459953312e-05	17238361	17238510	3.85	6.571518041603e-09	5.82164251375027e-06
chr1	17240551	17240820	270	17.02;15.51	1.84;5.32;4.24	16.26	3.80	NA	NA	Up	2.10	6.17027885110096e-06	0.00170075513546495	17240656	17240805	2.20	2.16974313989903e-05	0.00432793443494718
chr1	17255596	17255760	165	9.07;14.10	1.84;2.95;2.12	11.59	2.31	NA	NA	Up	2.33	9.13852912257713e-05	0.0143590939123034	17255611	17255760	3.14	7.14738261884801e-05	0.0112666474994256
chr1	17256541	17256975	435	51.05;38.08	9.21;1.77;9.54	44.56	6.84	NA	NA	Up	2.70	2.85294091216791e-07	0.000125194342566908	17256691	17256840	3.38	3.49890415086095e-09	5.51959329387533e-06
chr1	17286241	17286405	165	6.81;8.46	1.84;0.59;0.00	7.63	0.81	NA	NA	Up	3.23	2.64405842047699e-05	0.00557479109075929	17286256	17286405	3.23	2.64405842047699e-05	0.00506896841965926
chr1	17297941	17298270	330	18.15;14.10	0.00;0.59;1.06	16.13	0.55	NA	NA	Up	4.87	4.77383799622507e-09	1.00052459953312e-05	17298076	17298225	5.05	6.85756694877421e-09	5.91666541040072e-06
chr1	17313001	17313480	480	45.37;32.44	7.37;4.73;8.48	38.91	6.86	NA	NA	Up	2.50	1.41925761346458e-07	7.12330482274645e-05	17313151	17313300	4.10	1.02553983933769e-08	7.14819541306817e-06
chr1	17424766	17424960	195	4.54;5.64	0.00;0.00;0.00	5.09	0.00	NA	NA	Up	inf	5.30282730816608e-05	0.00958797359726386	17424766	17424915	inf	5.30282730816608e-05	0.00887001159329814
chr1	17447551	17447835	285	14.75;19.74	3.68;2.36;3.18	17.25	3.08	NA	NA	Up	2.49	1.07149679939526e-07	5.72083353231714e-05	17447641	17447790	2.82	2.01289924958743e-08	1.16731817793368e-05
chr1	17665696	17665980	285	27.22;38.08	9.21;4.73;16.96	32.65	10.30	NA	NA	Up	1.66	3.67835607183254e-05	0.00736043679722234	17665726	17665875	1.88	4.04601134086028e-08	2.03186337254887e-05
chr1	17685631	17685885	255	19.28;16.92	0.92;2.95;8.48	18.10	4.12	NA	NA	Up	2.14	6.02894866531093e-06	0.00166733168892549	17685676	17685825	2.79	3.06161280620252e-07	0.000118482602802981
chr1	17727511	17727720	210	13.61;5.64	0.92;2.36;0.00	9.63	1.09	NA	NA	Up	3.14	2.15853708891733e-05	0.0047883787442524	17727541	17727690	3.05	1.6432476915865e-05	0.00339973209599321
chr1	17766271	17766450	180	23.82;25.38	1.84;0.00;13.78	24.60	5.21	NA	NA	Up	2.24	4.50899116402377e-05	0.0086241782966456	17766271	17766420	2.21	4.4516981473779e-05	0.00794245329975812
chr1	17928151	17928810	660	43.11;55.00	5.52;0.59;1.06	49.05	2.39	NA	NA	Up	4.36	1.02628855128242e-06	0.000370743955461253	17928301	17928450	4.10	3.35939273588741e-09	5.51959329387533e-06
chr1	17973451	17973840	390	20.42;35.26	10.13;4.14;8.48	27.84	7.58	NA	NA	Up	1.88	2.08080218958063e-07	9.62692673703975e-05	17973451	17973600	1.95	1.92610226159197e-05	0.0038832162439341
chr1	18071641	18072045	405	55.58;35.26	2.76;0.59;6.36	45.42	3.24	NA	NA	Up	3.81	5.25167931854602e-07	0.000208026974897484	18071671	18071820	3.67	4.91319168334829e-09	5.51959329387533e-06
chr1	18808306	18808545	240	7.94;8.46	0.00;0.00;1.06	8.20	0.35	NA	NA	Up	4.54	1.31839831969162e-06	0.000459614438161115	18808381	18808530	inf	1.43737727365709e-06	0.000441340055643477
chr1	18809461	18809670	210	9.07;4.23	0.00;0.00;1.06	6.65	0.35	NA	NA	Up	4.23	1.82210924621966e-05	0.00415166356622221	18809491	18809640	4.23	1.82210924621966e-05	0.00371901854272392
chr1	18962866	18963210	345	27.22;31.03	1.84;1.18;2.12	29.13	1.71	NA	NA	Up	4.09	4.24183891723577e-09	1.00052459953312e-05	18963016	18963165	5.84	4.5727869364312e-09	5.51959329387533e-06
chr1	19029451	19029750	300	21.55;22.56	1.84;3.55;5.30	22.06	3.56	NA	NA	Up	2.63	7.23820410684667e-09	1.03020263803732e-05	19029556	19029705	2.91	1.68253262379199e-08	1.01753034389217e-05
chr1	19054606	19054755	150	5.67;7.05	0.00;0.00;1.06	6.36	0.35	NA	NA	Up	4.17	3.8292397620142e-05	0.00750242323009673	19054606	19054755	4.17	3.8292397620142e-05	0.00691085355220713
chr1	19165591	19165905	315	11.34;12.69	0.92;0.00;0.00	12.02	0.31	NA	NA	Up	5.29	9.65064150699233e-09	1.135889373294e-05	19165696	19165845	inf	7.61635706113958e-09	6.09824500512413e-06
chr1	19181146	19181505	360	32.90;18.33	0.92;0.59;0.00	25.62	0.50	NA	NA	Up	5.67	6.16860938145923e-08	3.81009554341592e-05	19181191	19181340	6.29	7.45942525512549e-09	6.07203014058706e-06
chr1	19239646	19239810	165	166.75;170.64	116.94;109.90;124.03	168.70	116.96	NA	NA	Up	0.53	3.92648567790222e-06	0.00117540997292524	19239646	19239795	0.53	5.27317484475803e-06	0.00133431814400926
chr1	19282321	19282560	240	22.69;21.15	4.60;7.09;9.54	21.92	7.08	NA	NA	Up	1.63	6.4134813030431e-06	0.00174981842317734	19282411	19282560	2.99	2.73905554225459e-06	0.00077834301224386
